episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,Plot,Original_airDT,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_primary,genre_secondary,gener_third
tt4911740,tt0208614,4,1,tvEpisode,Where Is Bob Costas?,Where Is Bob Costas?,0,2001,,21,"Action,Animation,Comedy",5.8,5,"
 Lil' Kim and Little Richard find out who's the bigger star; Helen Hunt tries to make a dead ringer out of lookalike Leelee Sobieski; Hollywood buddies George Clooney and Mark Wahlberg put their friendship to the test.",7/22/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0831951,tt0208614,5,1,tvEpisode,New Celebrity Deathmatch: Bigger & Better Then Ever,New Celebrity Deathmatch: Bigger & Better Then Ever,0,2006,,21,"Action,Animation,Comedy",6.9,21,"
 Paris Hilton vs. Nicole Richie, Bam Margera vs. Tony Hawk, and Bam Margera vs. Don Vito.",6/10/2006,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537961,tt0208614,3,2,tvEpisode,The New Employee,The New Employee,0,2000,,21,"Action,Animation,Comedy",6.3,17,"
 Britney Spears and Christina Aguilera must fight while being tied together; musicians Kenny G and Flea of the Red Hot Chilli Peppers dish out the hurt; Anthony Edwards, Eriq La Salle and Noah Wyle send each other to the ER.",2/3/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537960,tt0208614,1,4,tvEpisode,Celebrity Deathmatch Goes to the Movies,Celebrity Deathmatch Goes to the Movies,0,1998,,21,"Action,Animation,Comedy",6.9,22,"
 Gene Siskel and Roger Ebert engage in an Indian strap match; archive footage shows Dean Martin and Jerry Lewis settling an old score; Woody Allen referees a grudge match between Quentin Tarantino and Spike Lee.",6/11/1998,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0840076,tt0208614,5,8,tvEpisode,Episode #5.8,Episode #5.8,0,2006,,21,"Action,Animation,Comedy",6.2,12,"
 William Hung vs. Ricky Martin, Pamela Anderson vs. Tommy Lee, and Jason Acu̱a vs. Verne Troyer.",7/29/2006,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537952,tt0208614,4,3,tvEpisode,Celebrity Deathmatch Special Report,Celebrity Deathmatch Special Report,0,2001,,21,"Action,Animation,Comedy",6.6,14,"
 A horrifying event devastates the entire arena, following a fight between Katie Holmes and Keri Russell. Searching through the rubble for answers, Sam Donaldson tries to find the cause of this explosive disaster.",8/5/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537959,tt0208614,2,20,tvEpisode,High Tech Fighting,High Tech Fighting,0,1999,,21,"Action,Animation,Comedy",6.5,17,"
 Richard Simmons and Billy Blanks host a killer workout regime; Don King and Donald Trump wage war, with the loser paying in blood; Keanu Reeves and Brad Pitt lead in a virtual-reality showdown.",11/4/1999,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537953,tt0208614,2,8,tvEpisode,Celebrity Deathmatch: The Motion Picture,Celebrity Deathmatch: The Motion Picture,0,1999,,21,"Action,Animation,Comedy",6.6,18,"
 As the show prepares for its first movie, Oliver Stone and Martin Scorsese fight for director's role; John Wayne and Groucho Marx's feud is unearthed from the vault; Cameron Diaz and Meryl Streep star in a savage showdown.",4/22/1999,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537954,tt0208614,2,12,tvEpisode,Censorship Problems,Censorship Problems,0,1999,,21,"Action,Animation,Comedy",6.6,16,"
 Ron Jeremy takes on Tommy Lee in a celebrity cock-fight; Alanis Morissette and Jewel engage in a ladder match for charity; The Three Tenors challenge the Three Stooges in a culture clash.",7/15/1999,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0831952,tt0208614,5,3,tvEpisode,Sibling Slaughterhouse,Sibling Slaughterhouse,0,2006,,21,"Action,Animation,Comedy",6,15,"
 Charlie Sheen vs. Colin Farrell, Ryan Seacrest vs. Simon Cowell, and The Osbournes vs. The Olsens.",6/24/2006,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0537955,tt0208614,4,10,tvEpisode,Clash of the Trashy Titans,Clash of the Trashy Titans,0,2002,,21,"Action,Animation,Comedy",6.5,11,"
 With a line-up full of scandal, Chuck Berry takes on James Brown; George Michael and Paul Reubens clash in a gladiator contest; Halle Berry and Shannen Doherty come to a collision in the Dome of Devastation.",4/4/2002,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt4715750,tt0208614,1,5,tvEpisode,Nick in a Coma,Nick in a Coma,0,1998,,21,"Action,Animation,Comedy",6.3,10,"
 Cindy Crawford and Janeane Garofalo throw their weight around; Elvis Presley and Jerry Garcia meet in a fatal fantasy; Jerry Springer challenges Oprah Winfrey and Rosie O'Donnell to a fatal three-way cage match.",7/23/1998,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1451920,tt0208614,4,19,tvEpisode,Rockstarmageddon,Rockstarmageddon,0,2002,,21,"Action,Animation,Comedy",7.2,8,"
 Lenny Kravitz tries to kill his formerly-living idol Jimi Hendrix; Bob Marley comes back to face Shaggy in a battle over Reggae royalties; Dave Matthews goes to the mat against Keith Richards of the Rolling Stones.",6/6/2002,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0997932,tt0208614,6,7,tvEpisode,Where's Lohan?,Where's Lohan?,0,2007,,21,"Action,Animation,Comedy",6.5,11,"
 Fight #1: Lindsay Lohan vs. Hilary Duff, or the queen of the bad girls vs. the queen of the Disney teen stars. Lohan doesn't show up, so the second fight is advanced. Fight #2: Jessica Simpson vs. Nick Lachey. Although they are divorced already, their battle rages on... till death do them part. (Simpson's father wants her to win... because he would get 20 per cent of the purse.) After this fight, Lohan again fails to show up, so the third fight is advanced, too. Fight #3: 50 Cent vs. The Game. Will it be 'game over' for The Game or for his rival (and former mentor) 50...",3/23/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686938,tt0208614,3,20,tvEpisode,Family Night II,Family Night II,0,2000,,21,"Action,Animation,Comedy",6.4,10,"
 Judd sisters Ashley and Wynonna engage in a sisterly spat; former co-stars Carroll O'Connor and Sherman Hemsley face a sitcom showdown; Alec and Daniel Baldwin enter a tag-team against Damon and Keenen Ivory Wayans.",11/19/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1524656,tt0208614,3,11,tvEpisode,In the Head of Nicky Jr.,In the Head of Nicky Jr.,0,2000,,21,"Action,Animation,Comedy",6.7,17,"
 Rage Against The Machine put their lives on the line to face a menacing machine; 'Weird Al' Yankovic makes a mockery out of Al Gore; John Malkovich and John Cusack fight over top billing.",7/27/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1070111,tt0208614,6,5,tvEpisode,Celebrity Death Mash,Celebrity Death Mash,0,2007,,21,"Action,Animation,Comedy",6.1,17,"
 Fight 1: Carlos Mencia vs. Dave Chappelle. The battle for the Comedy Central throne. Fight 2: Ashlee Simpson vs. Her Old Nose. After Ashlee has had plastic surgery, Her Old Nose is making headlines, but Ashlee wants to make the headlines herself, so she challenges Her Old Nose to a deathmatch. Guest fighter: Shaun White (skateboarder). Fight 3: R. Kelly Clarkson vs. Ludi-Criss Angel. The new Celebrity Death Mash machine is introduced. They use it to blend two fighters into one (two-headed) fighter. Singers R. Kelly and Kelly Clarkson are turned into R. Kelly Clarkson ...",3/2/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1067321,tt0208614,6,4,tvEpisode,King of the Lil' People,King of the Lil' People,0,2007,,21,"Action,Animation,Comedy",6,15,"
 Fight 1: Lil' Bow Wow vs. Lil' Romeo. It comes out that they have killed Bow Wow and Romeo in order to be able to bring back their younger, 'little' selves with the time machine. In the fight, Lil' Bow Wow turns into a rabid dog, says he wants to turn Lil' Romeo into Lil' Juliet and starts a vicious attack that is not a pleasure to watch. Guest fighter: Master P, Lil' Romeo's father. Will he be able to help his son? Fight 2: Lil' Flip vs. Lil Wayne. The battle of the lil' rappers from the south. Fight 3: Lil Jon vs. Lil' Kim. The winners of the first two fights want ...",3/2/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0981585,tt0208614,6,1,tvEpisode,Tobey Maguire vs. Jake Gyllenhaal,Tobey Maguire vs. Jake Gyllenhaal,0,2007,,22,"Action,Animation,Comedy",6.7,15,"
 Episode 1 includes Mischa Barton vs. Kristin Cavallari, Tobey Maguire vs. Jake Gyllenhaal, and Wilmer Valderrama vs. Nick Cannon.",2/9/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0986514,tt0208614,6,6,tvEpisode,What Did Nick Do?,What Did Nick Do?,0,2007,,21,"Action,Animation,Comedy",7.1,16,"
 Fight 1: Jeremy Piven vs. Adrian Grenier: The battle of the Entourage (2004) -stars. Fight 2: Rev Run (a/k/a Run (of Run DMC) a/k/a Reverend Joseph Simmons) vs. Russell Simmons: Which of the two brothers is the ruler of rap? Fight 3: Johnny Depp vs. Orlando Bloom: The battle of the 'Pirates of the Caribbean'. Whose chest will be the 'Dead Man's Chest'? Apart from the fights: Johnny says that Nick attracts bad luck, so when Nick says he has had a quiet week so far, Johnny is very much afraid that something bad will happen during the show...",3/16/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0976332,tt0208614,,,tvEpisode,Celebrity Deathmania,Celebrity Deathmania,0,,,,"Action,Animation,Comedy",,,#N/A,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686946,tt0208614,3,16,tvEpisode,The Return of Lucy Lawless,The Return of Lucy Lawless,0,2000,,21,"Action,Animation,Comedy",6.6,10,"
 David Arquette and Paul Reiser reach out to hurt each other; Michael Douglas and Martin Sheen engage in a deadly presidential debate; The Dixie Chicks take on TLC in a brutal bar brawl, all overseen by Lucy Lawless.",10/22/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686944,tt0208614,3,7,tvEpisode,Teen Night,Teen Night,0,2000,,21,"Action,Animation,Comedy",6.3,11,"
 Alyssa Milano and Melissa Joan Hart unleash the dark arts; Olsen twins Mary-Kate and Ashley settle their differences; Reese Witherspoon and Ryan Phillippe compete against Jennifer Love Hewitt and Scott Wolfe for prom king and queen.",6/29/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686943,tt0208614,3,19,tvEpisode,Suddenly Diamond,Suddenly Diamond,0,2000,,21,"Action,Animation,Comedy",6.5,10,"
 Whitney Houston and Diana Ross take the World's Deadliest Diva title to the final round; Anthony Hopkins hopes to choke his re-cast co-star Jodie Foster; Charlton Heston and Russell Crowe take on the Tower of Terror.",11/12/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686942,tt0208614,4,2,tvEpisode,Slaughter and the City,Slaughter and the City,0,2001,,21,"Action,Animation,Comedy",7.4,9,"
 Steve Irwin makes the deadliest discovery in the Deathmatch ring; Ray Romano and Drew Carey vie for the working class sitcom crown; Sarah Jessica Parker, Kristen Davis, Cynthia Nixon and Kim Cattrall tangle in a fatal foursome.",7/29/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1156759,tt0208614,4,4,tvEpisode,Blink 182 vs 98 Degrees,Blink 182 vs 98 Degrees,0,2001,,21,"Action,Animation,Comedy",6.6,11,"
 Seeking revenge for the humiliation they've suffered, 98 Degrees challenge Blink 182 in a bout that even the Deathmatch arena can't contain. But with a deadlier threat en route, one unlikely hero must save the city.",8/15/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686941,tt0208614,4,15,tvEpisode,"Death Comedy Jam, Part 2","Death Comedy Jam, Part 2",0,2002,,21,"Action,Animation,Comedy",6.4,9,"
 Kathy Griffin and Jenna Elfman discover who's the most overrated comedienne; An archived bout between silent actors Charlie Chaplin and Buster Keaton is revealed; Bill Murray and Chris Kattan pitch some killer material.",5/9/2002,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686940,tt0208614,3,25,tvEpisode,Fandemonium III,Fandemonium III,0,2001,,21,"Action,Animation,Comedy",7.2,15,"
 By fans' request: MTV's own cartoon stars, Beavis and Butt-Head, entire a new dimension of pain; The Backstreet Boys and 'NSync engage in an all-out rumble - if Nick can bring them back, that is.",2/11/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686939,tt0208614,3,23,tvEpisode,Nick Gets High,Nick Gets High,0,2001,,21,"Action,Animation,Comedy",6.5,10,"
 Mike Myers and Dana Carvey unleash their killer characters; Hollywood bad-girl Angelina Jolie takes on girl-next-door Sandra Bullock; Leonardo DiCaprio returns to face Woody Harrelson in an environment-friendly bout.",1/21/2001,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1686945,tt0208614,3,14,tvEpisode,The Prisoners,The Prisoners,0,2000,,21,"Action,Animation,Comedy",6.3,12,"
 James Gandolfini prepares to flush Bruce Springsteen down the drain; Farrah Fawcett tries to turn Drew Barrymore into a real angel; Jailbirds Christian Slater and Robert Dawney Jr. sentence each other to the death penalty.",10/8/2000,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0975083,tt0208614,,,tvEpisode,Yankovic vs. Wayans,Yankovic vs. Wayans,0,,,,"Action,Animation,Comedy",,,"
 Know what this is about?
 Be the first one to add a plot.
",,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0997931,tt0208614,6,8,tvEpisode,Barry Bonds vs Bud Selig,Barry Bonds vs Bud Selig,0,2007,,20,"Action,Animation,Comedy",6.8,11,"
 Episode 8 includes Mark Zupan vs. Chris Pontius, Anna Kournikova vs. Danica Patrick, and Barry Bonds vs. Bud Selig.",3/30/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0975081,tt0208614,,,tvEpisode,Good Friday Matches,Good Friday Matches,0,,,,"Action,Animation,Comedy",,,#N/A,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0971445,tt0208614,6,3,tvEpisode,The Banter Bloodbath,The Banter Bloodbath,0,2007,,22,"Action,Animation,Comedy",6.1,15,"
 Fight 1: Anna Kournikova vs. Danica Patrick: They have never won an important competition. Now they both have a 50-50 percent chance. Fight 2: Carson Daly vs. Jimmy Kimmel: The hosts of the 'Late, Late, Late, ..., Late Night Shows' battle it out. Fight 3: Jon Stewart vs. Tina Fey. Will Tina survive the loss of her thigh bone? Nick wants to be invited to another show. He says it would only be polite since they also invite people from other shows. Johnny says that that is true - but they kill them. Note: In fight 1, the board above the entrance says 'Anna Kournikova vs....",2/23/2007,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0964649,tt0208614,4,7,tvEpisode,Debbie Is Pregnant,Debbie Is Pregnant,0,2001,,21,"Action,Animation,Comedy",6.5,14,"
 Corey Haim and Corey Feldman fight to regain their spot in the limelight; The View's Lisa Ling enters a mirror-match against powerhouse Lucy Liu; Shaquille O'Neal and Kobe Bryant take their grudge on to the court.",,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1114337,tt0208614,5,7,tvEpisode,When Animals Attack,When Animals Attack,0,2006,,21,"Action,Animation,Comedy",5.9,16,"
 Chris Farley vs. Horatio Sanz, Christian Bale vs. Adam West, and Jamie Foxx vs. Ray Charles.",7/22/2006,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0962229,tt0208614,1,7,tvEpisode,Presented by Big Bull Beer,Presented by Big Bull Beer,0,1998,,21,"Action,Animation,Comedy",6.7,19,"
 Barbra Streisand and Aretha Franklin go medieval on each other to be the World's Deadliest Diva; Bill Gates and Michael Flatley settle an unknown score; Jack Nicholson and Leonardo DiCaprio take their grudge into the ring.",8/6/1998,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0959673,tt0208614,5,5,tvEpisode,Robert DeNiro vs. James Gandolfini,Robert DeNiro vs. James Gandolfini,0,2006,,21,"Action,Animation,Comedy",6.6,17,"
 Ali G vs. Jamie Kennedy, Rob Schneider vs. Rodney Dangerfield, and Adam Sandler vs. Ben Stiller.",,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt0975082,tt0208614,,,tvEpisode,Parody vs. Comedy,Parody vs. Comedy,0,,,,"Action,Animation,Comedy",,,#N/A,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,Action,Animation,Comedy
tt1677103,tt0297494,7,11,tvEpisode,Larry Miller Hair System,Larry Miller Hair System,0,2010,,12,"Animation,Comedy",7.8,53,"
 Carl is led into a van by a hair salesman, where Carl learns what kind of life he would have had if he never been bald.",4/25/2010,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,Animation,Comedy,
tt0821171,tt0297494,1,5,tvEpisode,Balloonenstein,Balloonenstein,0,2001,,12,"Animation,Comedy",8.1,144,"
 As a climax to the season, Dr. Weird unwittingly creates a powerful vortex within his lab. The same vortex sucks him and his assistant Steve into another dimension. Then, the vortex reappears in Carl's backyard - this time, taking Carl and Frylock after an uninspired rescue attempt by Master Shake. Seeing an opportunity, Master Shake lures and locks Meatwad in a dryer. Frylock returns to find Meatwad charged with abnormal levels of static electricity. His attempts to dispel the electricity only result in the creation of an enormous electric balloon, coined by Master ...",12/23/2001,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,Animation,Comedy,
