,series_id,episode_id,plot,original_air_date
2121,tt0373732,tt0530301,"
    Jazmine learns a harsh lesson about capitalism when her lemonade stand becomes a subsidiary of Wuncler, Inc.    ",2006-03-12
2122,tt0373732,tt0768980,"
    Ruckus' message of hating black people in order to get into White Heaven catches on. Huey tries to save a radical who was wrongly convicted of murder from being executed.    ",2006-03-19
2123,tt0373732,tt1119866,"
    Granddad takes the kids to the movies but has to sneak them in since he refuses to pay the exorbitant prices. Huey tries to sabotage the film, but Uncle Ruckus tries to stop him.    ",2007-10-08
2124,tt0373732,tt1122943,"
    After Sarah kicks Tom out over an argument about superstar Usher, he turns to the Freemans and A Pimp Named Slickback for help.    ",2007-10-15
2125,tt0373732,tt1122942,"
    Riley's natural inclination to never snitch is challenged when he learns Ed Wuncler III and Gin Rummy are behind a series of robberies in Woodcrest, climaxing in the theft of Granddad's car.    ",2007-10-22
2126,tt0373732,tt0795073,"
    Colonel Stinkmeaner returns from Hell after making a deal with the Devil, and possesses Tom in order to take revenge on Granddad.    ",2007-10-29
2127,tt0373732,tt1131065,"
    When rapper Thugnificent moves in across the street, Granddad complains about the non-stop noise and partying, leading Thugnificent to record a new song, ""Eff Granddad.""    ",2007-11-05
2128,tt0373732,tt1143232,"
    After various failed attempts at meeting women on MySpace, Grandpa Freeman tries one last time and the results look promising, except for the fact that she was raised by wolves and knows a martial art that seems to be extinct.    ",2007-11-19
2129,tt0373732,tt1145582,"
    A bully steals the chain that signifies Riley's membership in Thugnificent's crew, prompting various attempts by Riley to get it back.    ",2007-11-26
2130,tt0373732,tt1148327,"
    Coaching a terrible children's basketball team, Tom believes Riley's amazing And1 inspired ball-handling skills are just what his squad needs to win its first game, until everyone finds out Riley doesn't know how to shoot or play with teammates.    ",2007-12-03
2131,tt0373732,tt0903225,"
    Granddad's cousin and his family take up residence in the Freeman home after being displaced by Hurricane Katrina.    ",2007-12-10
2132,tt0373732,tt1175782,"
    When Grandad goes on vacation, he leave Huey and Riley home with Uncle Ruckus as their chaperone. The boys cause enough havoc to chase Uncle Ruckus away, which leaves Huey in charge... much to Riley's disappointment.    ",2007-12-17
2133,tt0373732,tt1175783,"
    Grandad and the good Rev. Rolo Goodlove try to cash in big after a teacher calls Riley ""the n-word"" in school.    ",2008-01-22
2134,tt0373732,tt1178722,"
    Granddad and Uncle Ruckus offer conflicting accounts of a slave revolt led by Huey and Riley's ancestor. Huey reveals that the truth is much different than either of them thought.    ",2008-01-28
2135,tt0373732,tt1180603,"
    Despite many obvious clues to the contrary, Riley denies that his favorite rapper, Gangstalicious, is gay.    ",2008-02-04
2136,tt0373732,tt1270335,"
    Huey goes on a hunger strike in a boycott of BET, and receives some high-profile support from Reverend Rollo Goodlove, who may be more interested in his own self-promotion than any good intentions.    ",2008-03-15
2137,tt0373732,tt1338729,"
    In the wake of Huey's failed protest against the network, BET's Harvard-educated programming chief, Weggie Rudlin, is moving ahead with his promise to create The Uncle Ruckus Reality Show.    ",2008-03-23
2138,tt0373732,tt1635625,"
    A German documentary follows the Freeman family during the election of the country's first Black President.    ",2010-05-02
2139,tt0373732,tt1650322,"
    When his new album tanks, Thugnificent is faced with the horror of getting a real job.    ",2010-05-09
2140,tt0373732,tt1635626,"
    Huey leads the residents of Woodcrest in a kickball game against a seemingly unbeatable Chinese team, while the game is secretly being funded and rigged by Ed Wuncler and the Chinese mafia.    ",2010-05-16
2141,tt0373732,tt1658384,"
    Ruckus finds his musical soul mate in famed racist country-western singer Jimmy Rebel.    ",2010-05-23
2142,tt0373732,tt1664938,"
    Three of Stinkmeaner's old crew arrive in town to exact payback on the Freeman family.    ",2010-05-30
2143,tt0373732,tt1664937,"
    Riley becomes friends with a sociopathic boy named Lamilton, who wants to do nothing more than hurt people, cause mayhem, and smoke cigarettes.    ",2010-06-06
2144,tt0373732,tt1664936,"
    Riley organizes a fund raiser with Cindy McPhearson, Jazmine Dubois and other kids from Woodcrest, but the money isn't going to anyone in need.    ",2010-06-13
2145,tt0373732,tt1679020,"
    Granddad is cast as the leading man by mega-superstar of stage and screen, Winston Jerome. But when the theatre group turns out to be a homo-erotic evangelical cult, it's up to Huey and Riley to put a pause to it.    ",2010-06-20
2146,tt0373732,tt1682080,"
    Having conquered his fear of prison rape, Tom volunteers to lead Huey, Riley, and some classmates on a trip to jail as part of a Scared Stiff program. But when a riot breaks out, Tom has to get the kids, and his delicate backside, out of jail in one piece.    ",2010-06-27
2147,tt0373732,tt1683780,"
    There's a new handyman in the neighborhood undercutting Uncle Ruckus... which is all good for Granddad and his garden until the man claims to be his long lost son, Lando. Will Granddad take responsibility and be a father to his son? Not without a talk show paternity test.    ",2010-07-04
2148,tt0373732,tt1690863,"
    Granddad meets a young black woman who asks him out on a date, but the only person who can spoil Granddad's new romance, is Granddad.    ",2010-07-11
2149,tt0373732,tt1692766,"
    After a checkup, a doctor warns Granddad that he could die any day if he doesn't get his stress levels down. Not wanting to become dependent on pills, he decides to take Thugnificent's suggestion... and turns to marijuana.    ",2010-07-18
2150,tt0373732,tt1701877,"
    When a fast food promotion crosses with a plague of biblical proportions, society spins out of controls faster than you can say ""white meat only."" Will the world end with two sides and a biscuit? Will Huey Freeman's elaborate end-of-the-world survival plan stand up to the ultimate test? Will any of us ever get to eat fried chicken again?    ",2010-08-01
2151,tt0373732,tt1701878,"
    Uncle Ruckus must face the truth about his racial origins, when his abusive father and the rest of his family show up in Woodcrest.    ",2010-08-08
2152,tt0373732,tt1707082,"
    Legendary anti-terrorist agent Jack Flowers becomes suspicious of Huey when Ed Wuncler III and Gin Rummy plot a terrorist attack in Woodcrest.    ",2010-08-15
2153,tt0373732,tt2133929,"
    Well known and admired R&B singer ""Pretty Boy Flizzy"" helps Tom with his troubled marriage.    ",2014-04-21
2154,tt0373732,tt3672336,"
    These are not ""good times"" for Granddad. He owes millions of dollars on his house to Eddie Wuncler (son of Ed Wuncler) who has some unique ideas of how Granddad can pay him back. And with Eddie appearing more like a gangster than a businessman, times are about to get worse.    ",2014-04-28
2155,tt0373732,tt3703246,"
    It may not be meth, but the explosive hair product the Freemans are selling is just as dangerous. And even more lethal may be the black market of the hair-care industry run by Boss Willona.    ",2014-05-05
2156,tt0373732,tt3703244,"
    Granddad is hired by pimps at a nursing home to escort lonely ladies. But this Woodcrest Gigolo is in for a surprise when he finds that the job is not as sexy as it sounds.    ",2014-05-12
2157,tt0373732,tt3711132,"
    Young Robert Freeman and his fellow freedom riders retell their daring adventure on the road to Birmingham.    ",2014-05-19
2158,tt0373732,tt3711134,"
    Granddad co-stars on a reality show when he begins dating Kardashia, a long lost Kardashian sister. While Riley and Granddad love all of the swag they're receiving, Huey is more dubious of this new Kardashian's intentions. Can the Freemans keep with with Kardashia?    ",2014-05-26
2159,tt0373732,tt3762506,"
    The Freemans find that Eddie Wuncler's new slavery theme park ""Freedomland"" may be a bit to authentic, when they are trapped there and forced to be slaves. Huey must find a way to uproot them from this situation.    ",2014-06-02
2160,tt0373732,tt3762504,"
    Granddad loves Siri on his new iPhone. Unfortunately, she loves him back, a bit too much. When she becomes obsessed with him, Granddad finds that Siri is one app that won't be deleted that easily.    ",2014-06-09
2161,tt0373732,tt3774302,"
    Stinkmeaner is back, or at least his clone is. After a fight with Granddad goes viral, Stinkmeaner turns unto an instant celebrity. And seeking revenge, Granddad's hate may cause him to be yet another clone of Stinkmeaner.    ",2014-06-16
2162,tt0373732,tt3774308,"
    Riley becomes the maligned target of gay rights groups after he calls his classmate ""gay."" In these sensitive times when everyone is offended by everything, Riley really has to watch what he says, even when his apology may upset people.    ",2014-06-23
2163,tt0839188,tt0840899,"
    Dethklok performs at the Arctic Circle. Problems ensue when their chef gets dismembered in a freak helicopter accident, leaving the band to figure out how to make food for themselves.    ",2006-08-06
2164,tt0839188,tt0843958,"
    Dethklok record an album in a nuclear submarine in the Mariana trench. The government sends down a producer to spy on them.    ",2006-08-13
2165,tt0839188,tt0844576,"
    It's Murderface's birthday and the band must find the most metal gift ever for him.    ",2006-08-20
2166,tt0839188,tt0844577,"
    Dethklok unleashes a troll that wreaks havoc across Finland, and forces the band to play without electricity.    ",2006-08-27
2167,tt0839188,tt0850607,"
    Dethklok try stand-up comedy routines, but Pickles struggles with stage fright after he is booed off the stage.    ",2006-09-03
2168,tt0839188,tt0852480,"
    Dethklok spend a week with their families, with brutal results.    ",2006-09-10
2169,tt0839188,tt0854346,"
    After an on-stage fight, the band hires an effeminate, insane psychiatrist to help them with their mental issues.    ",2006-09-17
2170,tt0839188,tt0865177,"
    Pickles reunites with his old band Snakes and Barrels, while the Council plot to erase their memories with psychotropic drugs.    ",2006-09-24
2171,tt0839188,tt0863857,"
    Dethklok's home Mordland opens its gates for visitors on Deth Fan Day. The fans get to see the band members ""in their natural habitats"", and get treated to a special one-time only music video. The owners of a Dethklok website try to steal a recording of the song.    ",2006-10-01
2172,tt0839188,tt0869359,"
    Dethklok struggles with parenthood after they adopt an overweight, mentally deficient boy. Also, having made too much money during the year, the band performs with the London Philharmonic Orchestra at a charity concert as a tax write off.    ",2006-10-08
2173,tt0839188,tt0873724,"
    Skwisgar puts on a TV special called the Advanced Fast Hand Finger Wizard Master Class, while the other members try to zazz up the show with various endorsement deals.    ",2006-10-15
